,date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
0,2016-12-31 23:00:00,1.0,4.0205,-6.4795,-2.5770414,0.03243828,-10.43349,-6.4462414,0,0,32488.992,27958.598,0.0,0.0,0.0,0.0,4.0249224,14.04,214.28694,6.71,0.71522796
1,2017-01-01 23:00:00,3.0,8.9205,-8.9795,-0.029499764,5.3054447,-12.941593,-3.589214,0,0,32540.307,28120.81,0.0,0.0,0.0,0.0,8.161764,27.359999,190.84027,7.29,0.9203218
2,2017-01-02 23:00:00,75.0,1.9705001,-1.9795,0.5121669,-1.0784082,-5.1188207,-2.5341642,0,0,32595.578,6.327896,12.1,0.20000002,8.33,16.0,7.7879906,33.12,47.941525,2.23,0.33487412
3,2017-01-03 23:00:00,71.0,8.3205,-3.1794999,0.91633344,5.7314863,-6.1017613,-2.1372094,0,0,32654.732,28137.803,0.4,0.1,0.21000001,4.0,9.227524,31.319998,193.67131,7.32,0.82763577
4,2017-01-04 23:00:00,75.0,0.82050014,-5.0295,-1.6003331,-3.1573374,-9.596298,-5.246961,0,0,32717.69,0.0,14.500002,0.099999994,10.079999,24.0,12.768586,49.32,15.927623,1.82,0.3239608
5,2017-01-05 23:00:00,73.0,-5.4795,-13.6795,-9.064916,-10.1862955,-18.546694,-14.021764,0,0,32784.38,90.97046,2.2,0.0,1.6100004,17.0,14.408997,52.92,13.11976,3.73,0.42427886
6,2017-01-06 23:00:00,71.0,-10.9295,-21.1795,-14.208668,-16.229073,-26.059748,-18.814917,0,0,32854.715,28381.285,0.0,0.0,0.07,0.0,10.495713,39.239998,32.449753,7.74,0.39775968
7,2017-01-07 23:00:00,3.0,-10.9795,-25.5795,-18.375332,-15.273406,-30.561026,-23.02226,0,0,32928.617,28618.818,0.0,0.0,0.0,0.0,7.42159,20.16,208.0518,8.41,0.3791321
8,2017-01-08 23:00:00,71.0,-7.6794996,-17.779501,-13.089917,-11.795633,-22.172697,-17.501747,0,0,33006.145,12920.327,0.90000004,0.0,0.63,6.0,8.854829,34.56,277.59457,4.61,0.32271078
9,2017-01-09 23:00:00,71.0,-10.079499,-19.529501,-13.560748,-14.261813,-23.898218,-17.646645,0,0,33088.17,23333.93,0.3,0.0,0.21000001,3.0,4.8433046,18.359999,358.02502,6.57,0.34766322
10,2017-01-10 23:00:00,3.0,-9.829499,-20.5795,-14.689916,-13.683999,-25.055632,-18.906496,0,0,33174.71,26895.232,0.0,0.0,0.0,0.0,5.495161,15.119999,205.65016,7.48,0.39573306
11,2017-01-11 23:00:00,3.0,3.6705003,-18.379501,-5.7357497,0.11298847,-23.014236,-9.763085,0,0,33265.562,20701.816,0.0,0.0,0.0,0.0,9.0,33.839996,151.84578,5.52,0.6342268
12,2017-01-12 23:00:00,73.0,8.0705,-4.8794994,3.6079998,5.0239706,-9.0513,0.39989027,0,0,33360.53,26072.365,24.9,23.900002,0.7,17.0,20.929594,86.76,174.97232,5.69,0.8176675
13,2017-01-13 23:00:00,73.0,5.0205,-6.1294994,0.20800018,2.0453296,-10.238234,-3.157236,0,0,33459.438,25200.0,6.8999996,4.6,1.61,10.0,8.707237,65.520004,81.689804,6.29,0.64463264
14,2017-01-14 23:00:00,3.0,3.4705,-8.1795,-3.1982496,-0.8244519,-12.290189,-6.9096456,0,0,33562.074,29136.404,0.0,0.0,0.0,0.0,9.686609,33.12,285.59286,8.27,0.77868867
15,2017-01-15 23:00:00,73.0,0.32050014,-4.3794994,-2.0628333,-3.6754541,-7.4324303,-5.5682025,0,0,33668.266,45.73574,3.8999999,0.0,2.7300007,19.0,9.449572,29.519999,29.941845,3.07,0.4168126
16,2017-01-16 23:00:00,73.0,-0.17949986,-3.0795,-1.6794997,-3.7222586,-6.2404613,-5.0147185,0,0,33777.824,0.0,5.1,0.0,3.5700002,21.0,6.489992,36.719997,21.167376,2.8,0.3620241
17,2017-01-17 23:00:00,73.0,-0.92949986,-3.1294997,-1.9919997,-4.6577168,-6.6531863,-5.684365,0,0,33890.555,0.0,5.1000004,0.1,3.5700006,24.0,9.726664,34.2,26.083035,2.42,0.34238923
18,2017-01-18 23:00:00,73.0,-1.9294999,-4.1294994,-3.2732499,-5.6259623,-7.597009,-6.7745233,0,0,34006.285,0.0,5.999998,0.0,4.2000003,22.0,6.12,27.72,23.11421,3.14,0.3603677
19,2017-01-19 23:00:00,71.0,-1.0294998,-8.579499,-4.8336673,-4.211663,-12.9472475,-8.370024,0,0,34124.84,20555.527,0.1,0.0,0.07,1.0,7.4128532,14.759999,247.77487,6.57,0.55001277
20,2017-01-20 23:00:00,2.0,0.8705001,-6.8794994,-3.8982494,-2.5586379,-10.959823,-7.5071907,0,0,34246.027,28966.79,0.0,0.0,0.0,0.0,6.1305785,12.599999,242.17596,8.67,0.7364872
21,2017-01-21 23:00:00,0.0,-0.02949977,-9.879499,-5.1045,-2.9940915,-14.209272,-8.917676,0,0,34369.688,29815.957,0.0,0.0,0.0,0.0,6.4096174,14.04,230.43257,9.57,0.7697434
22,2017-01-22 23:00:00,1.0,0.9705001,-9.629499,-4.402416,-2.4031534,-13.839359,-8.036124,0,0,34495.645,29267.057,0.0,0.0,0.0,0.0,4.510787,10.799999,226.54808,9.3,0.7938858
23,2017-01-23 23:00:00,3.0,2.7705002,-5.5295,-2.5565834,-0.49478126,-9.461378,-6.168489,0,0,34623.727,29503.617,0.0,0.0,0.0,0.0,7.4128532,20.880001,346.60748,8.98,0.8658481
24,2017-01-24 23:00:00,71.0,-1.7794998,-5.3794994,-3.725333,-5.023055,-8.993324,-7.1574197,0,0,34753.76,18892.63,0.8000001,0.0,0.56,8.0,4.8965297,18.72,5.117196,5.79,0.51477075
25,2017-01-25 23:00:00,71.0,-1.0294998,-6.3794994,-3.792,-4.5589967,-10.199561,-7.2667565,0,0,34885.605,21917.746,0.3,0.1,0.14,3.0,5.8603754,19.08,344.47583,6.94,0.61961055
26,2017-01-26 23:00:00,3.0,0.4705001,-8.2795,-4.24825,-2.772114,-12.028999,-7.9257665,0,0,35019.082,30218.664,0.0,0.0,0.0,0.0,5.8603754,13.679999,222.33687,10.09,0.82748127
27,2017-01-27 23:00:00,0.0,4.3705,-7.5794992,-2.3107498,0.49289083,-11.552748,-6.1048355,0,0,35154.043,31144.97,0.0,0.0,0.0,0.0,3.319036,10.08,177.27371,10.33,0.98261136
28,2017-01-28 23:00:00,3.0,4.1705003,-6.0295,-1.4357497,0.536818,-10.016965,-5.1120553,0,0,35290.55,30164.402,0.0,0.0,0.0,0.0,3.8939953,11.159999,222.51038,9.49,0.955507
29,2017-01-29 23:00:00,0.0,4.8705,-7.3294992,-1.869083,1.6010842,-11.0604515,-5.368673,0,0,35430.004,31557.332,0.0,0.0,0.0,0.0,6.638072,15.4800005,108.435005,10.32,1.0126305
30,2017-01-30 23:00:00,1.0,9.5205,-6.7295,1.27675,6.673643,-10.393406,-1.9325786,0,0,35572.492,31431.559,0.0,0.0,0.0,0.0,8.14587,24.48,180.21141,9.9,1.1501932
31,2017-01-31 23:00:00,3.0,10.2705,0.82050014,5.2309175,8.319443,-2.1423287,2.8081834,0,0,35717.816,4399.632,0.0,0.0,0.0,0.0,6.193674,25.199999,113.47962,4.66,0.70769167
32,2017-02-01 23:00:00,51.0,11.2705,3.7205,6.720501,9.869413,1.2942734,4.761164,0,0,35865.777,239.61342,0.6,0.6,0.0,5.0,5.634891,25.199999,94.51393,3.46,0.59399
33,2017-02-02 23:00:00,51.0,13.670501,4.3705,7.4892507,10.684355,2.0055537,5.312239,0,0,36016.176,18054.656,0.1,0.1,0.0,1.0,10.685391,39.239998,156.32439,6.68,1.0234131
34,2017-02-03 23:00:00,53.0,12.170501,3.6205,7.705916,9.154197,0.6875992,5.380964,0,0,36168.81,18779.912,2.8,2.8,0.0,13.0,12.538134,43.199997,177.89563,6.81,0.99403465
35,2017-02-04 23:00:00,53.0,14.170501,3.1205,8.278833,10.253253,0.034231186,5.737709,0,0,36323.5,31899.137,2.6000001,2.6000001,0.0,8.0,15.124284,47.88,190.36064,10.49,1.5316024
36,2017-02-05 23:00:00,63.0,13.420501,2.4705002,7.716334,12.250336,0.19099808,6.1807194,0,0,36480.05,9423.487,9.3,9.3,0.0,16.0,5.8603754,43.199997,62.44729,4.84,0.74280095
37,2017-02-06 23:00:00,71.0,6.3205004,2.4705002,4.2080007,3.7845497,0.20898104,1.9429983,0,0,36638.29,4925.6797,1.4000002,0.8000001,0.42,12.0,6.638072,22.319998,341.565,3.76,0.56089044
38,2017-02-07 23:00:00,71.0,6.7205,1.9705001,3.4475832,3.3578835,-0.76021504,0.5858685,0,0,36798.03,13586.6045,0.8000001,0.0,0.56,7.0,9.178235,29.16,29.626905,5.71,0.7804511
39,2017-02-08 23:00:00,71.0,6.5705004,1.2705002,3.2746665,3.127802,-1.2415829,0.4083339,0,0,36959.105,14222.957,0.4,0.0,0.28,4.0,8.311245,27.72,12.864228,5.54,0.7571243
40,2017-02-09 23:00:00,71.0,6.4205,0.67050016,2.7225838,3.7938547,-1.999229,0.11614317,0,0,37121.34,18880.627,0.1,0.0,0.07,1.0,6.792466,23.039999,310.56342,5.96,0.75539327
41,2017-02-10 23:00:00,2.0,8.6705,-1.5795,3.0225832,6.25819,-4.8004036,0.37179017,0,0,37284.57,33743.965,0.0,0.0,0.0,0.0,5.315336,17.64,243.21713,11.55,1.3560193
42,2017-02-11 23:00:00,1.0,10.0205,0.5205002,4.45175,7.7980576,-2.4678898,1.9189574,0,0,37448.625,33919.027,0.0,0.0,0.0,0.0,5.692099,21.599998,153.43507,11.69,1.4642243
43,2017-02-12 23:00:00,3.0,7.1205006,-0.02949977,2.9350832,4.47083,-2.7163398,0.19046772,0,0,37613.355,26778.496,0.0,0.0,0.0,0.0,8.4963045,27.359999,23.374168,8.0,1.0144118
44,2017-02-13 23:00:00,3.0,7.7705,-0.32949996,2.7767498,3.9775877,-3.4729006,-0.40238813,0,0,37778.59,30747.582,0.0,0.0,0.0,0.0,7.289444,25.56,340.5233,11.94,1.4585844
45,2017-02-14 23:00:00,0.0,11.8205,-0.67949986,4.278834,9.152607,-4.3613276,0.85504603,0,0,37944.188,34446.07,0.0,0.0,0.0,0.0,7.386582,16.199999,238.16473,12.59,1.7304304
46,2017-02-15 23:00:00,0.0,13.2205,0.17050004,5.4079995,10.513226,-2.8051414,2.2062533,0,0,38109.984,34621.83,0.0,0.0,0.0,0.0,5.3517847,16.56,240.48253,12.82,1.8526105
47,2017-02-16 23:00:00,3.0,14.0205,-0.32949996,6.233001,10.951912,-3.3417866,3.4615908,0,0,38275.844,34797.355,0.0,0.0,0.0,0.0,10.390226,32.760002,216.08797,12.56,1.8527371
48,2017-02-17 23:00:00,75.0,5.7205,1.7205001,3.3850832,3.268581,-0.7693143,1.0650651,0,0,38441.84,1059.456,14.500001,3.9,7.419999,16.0,9.007196,26.28,338.07034,3.79,0.4745578
49,2017-02-18 23:00:00,73.0,6.2205,-3.2295,2.730917,2.804626,-6.416964,0.067649506,0,0,38609.41,13863.146,1.6000001,0.2,0.98,11.0,10.24578,31.68,4.65329,6.4,0.8259874
50,2017-02-19 23:00:00,3.0,8.2205,-3.3794997,1.3642502,4.9876738,-6.8812065,-1.7998949,0,0,38778.715,35327.56,0.0,0.0,0.0,0.0,6.439876,16.56,207.22539,13.39,1.5789758
51,2017-02-20 23:00:00,2.0,13.120501,-5.7295,3.4975834,9.646574,-9.4933605,0.1917826,0,0,38949.59,34359.4,0.0,0.0,0.0,0.0,6.924738,24.48,216.12422,12.67,1.81232
52,2017-02-21 23:00:00,3.0,16.5205,-0.8794999,6.643417,14.230265,-3.759884,4.0605454,0,0,39121.89,30796.547,0.0,0.0,0.0,0.0,10.44,33.12,205.15639,12.96,2.002808
53,2017-02-22 23:00:00,2.0,14.2205,2.5205002,8.326751,10.870019,-0.4131186,5.716723,0,0,39295.457,35842.496,0.0,0.0,0.0,0.0,15.7908325,50.039997,197.50093,12.02,1.8094776
54,2017-02-23 23:00:00,61.0,13.5205,5.3705,9.77675,10.885893,2.7928047,7.740274,0,0,39470.15,21291.635,5.1,5.1,0.0,9.0,16.42247,63.36,177.0134,7.27,1.2808468
55,2017-02-24 23:00:00,75.0,9.2205,0.82050014,3.0767505,8.234208,-1.4331772,0.6317795,0,0,39645.812,6281.3447,34.500004,4.9,20.719997,19.0,18.455048,62.279995,8.471065,5.29,0.70280075
56,2017-02-25 23:00:00,3.0,13.2205,-1.6794999,4.799667,11.21305,-4.566581,2.4329998,0,0,39822.312,28800.0,0.0,0.0,0.0,0.0,5.154415,16.919998,155.0372,11.1,1.4499434
57,2017-02-26 23:00:00,3.0,16.220499,3.3705,8.23925,14.511078,1.0465374,6.368119,0,0,39999.508,34673.492,0.0,0.0,0.0,0.0,8.435069,28.8,210.31468,11.88,1.7739135
58,2017-02-27 23:00:00,3.0,16.9205,3.4205003,10.30175,13.197443,1.0342202,8.152515,0,0,40177.254,34392.53,0.0,0.0,0.0,0.0,16.992609,54.0,181.99994,12.82,2.1034648
59,2017-02-28 23:00:00,63.0,12.5705,1.8705001,8.476751,10.490302,-0.53673244,6.579183,0,0,40355.42,6542.716,15.8,15.8,0.0,17.0,15.408671,61.920002,201.73889,5.33,0.9116795
60,2017-03-01 23:00:00,1.0,15.2205,-2.5795,5.7455,11.791763,-6.0263133,2.7498035,0,0,40533.867,36169.84,0.0,0.0,0.0,0.0,9.0,31.68,222.57684,15.33,2.2873373
61,2017-03-02 23:00:00,2.0,14.920501,0.7205001,6.9600835,12.296211,-2.1673958,4.3944817,0,0,40712.473,36100.742,0.0,0.0,0.0,0.0,8.287822,28.8,5.0795345,15.55,2.219557
62,2017-03-03 23:00:00,2.0,17.470499,0.6205001,8.822583,14.41543,-2.5263216,5.99852,0,0,40891.098,36130.55,0.0,0.0,0.0,0.0,13.202726,46.079998,178.05191,15.48,2.5823276
63,2017-03-04 23:00:00,65.0,13.9705,5.4705,9.555918,11.2157955,3.478952,7.4176793,0,0,41069.61,14344.426,26.999998,26.999998,0.0,12.0,14.759999,78.12,169.12651,6.4,1.2038823
64,2017-03-05 23:00:00,51.0,12.5205,5.2705,8.155917,8.629316,3.2085876,5.5180492,0,0,41247.887,36100.82,0.3,0.3,0.0,3.0,16.870138,61.56,209.91684,12.64,1.8765616
65,2017-03-06 23:00:00,73.0,10.870501,4.2205,6.941334,8.910866,2.3365822,5.218765,0,0,41425.797,7207.3975,13.9,13.5,0.28,24.0,6.12,45.719997,346.38574,6.09,0.8866879
66,2017-03-07 23:00:00,73.0,6.5205,3.9205003,5.3371673,4.672183,2.1683955,3.4188297,0,0,41603.22,1516.3464,12.800001,11.000001,1.26,22.0,9.605998,49.68,18.98767,3.76,0.5721333
67,2017-03-08 23:00:00,51.0,12.370501,6.3205004,8.337167,10.054771,4.852103,6.7207847,0,0,41780.016,108.81821,0.9000001,0.9000001,0.0,7.0,8.891344,29.519999,44.607597,5.53,0.9577495
68,2017-03-09 23:00:00,61.0,10.420501,4.3205004,6.897583,8.306002,1.6862545,4.585835,0,0,41956.277,20293.342,4.7999997,4.7999997,0.0,16.0,12.074766,52.56,8.387914,8.44,1.1812738
69,2017-03-10 23:00:00,51.0,7.3705006,3.3205001,4.943417,2.394824,0.15816736,1.2495714,0,0,42133.324,6333.718,0.70000005,0.70000005,0.0,6.0,17.208603,56.519997,19.028406,6.97,1.2165086
70,2017-03-11 23:00:00,73.0,7.3205004,2.0705001,4.3559175,3.8202982,-0.3275206,1.6803201,0,0,42311.32,29471.479,2.9999998,1.5,1.05,12.0,10.691453,39.96,36.91742,9.67,1.2239958
71,2017-03-12 23:00:00,73.0,7.8205004,0.82050014,4.62675,4.545862,-2.047017,1.7671269,0,0,42490.15,1045.1118,2.4999998,0.4,1.4700001,10.0,12.144331,38.519997,352.14682,5.2,0.89519984
72,2017-03-13 23:00:00,51.0,12.5705,1.8205001,6.46425,9.3338995,-0.9045286,3.5195491,0,0,42669.695,37824.98,0.2,0.2,0.0,2.0,12.496719,41.399998,7.2024527,16.63,2.341693
73,2017-03-14 23:00:00,51.0,12.2705,2.6705,7.2184176,9.546471,-0.1382513,4.6199336,0,0,42849.844,38309.125,0.1,0.1,0.0,1.0,7.754637,29.519999,14.620912,18.04,2.4403749
74,2017-03-15 23:00:00,51.0,13.5705,3.3705,8.41425,10.498553,0.34699297,5.616916,0,0,43030.48,36160.965,0.6,0.6,0.0,6.0,10.587917,37.079998,17.253868,15.38,2.3097267
75,2017-03-16 23:00:00,3.0,16.5205,2.2705002,8.6455,14.13442,-1.1289802,5.985555,0,0,43211.492,38600.25,0.0,0.0,0.0,0.0,13.556282,45.0,254.87598,16.71,2.6141005
76,2017-03-17 23:00:00,3.0,17.470499,3.4705,10.349668,13.793289,0.18255997,7.428825,0,0,43392.758,38302.68,0.0,0.0,0.0,0.0,19.862083,64.799995,207.67642,16.41,2.8636892
77,2017-03-18 23:00:00,51.0,17.970499,7.0205,12.005917,16.925692,5.2415867,10.60556,0,0,43574.17,34417.977,0.4,0.4,0.0,2.0,8.12197,28.8,193.52313,13.94,2.3173594
78,2017-03-19 23:00:00,1.0,22.0705,4.9705,12.230916,20.6333,2.9058905,10.677775,0,0,43755.625,40441.25,0.0,0.0,0.0,0.0,7.342588,25.199999,221.53967,17.44,3.0211654
79,2017-03-20 23:00:00,0.0,22.9205,3.8705,12.655917,22.288324,2.1447659,11.299663,0,0,43936.996,40623.29,0.0,0.0,0.0,0.0,6.9899354,20.519999,175.64308,19.18,3.2682614
80,2017-03-21 23:00:00,0.0,22.9205,4.2705,12.978833,21.565844,2.3991127,11.544762,0,0,44118.176,40804.867,0.0,0.0,0.0,0.0,9.793059,34.92,209.7709,18.93,3.3926067
81,2017-03-22 23:00:00,2.0,22.1705,4.8205004,12.985084,20.86573,3.0800757,11.4455385,0,0,44299.05,40985.85,0.0,0.0,0.0,0.0,7.289444,27.0,199.6895,17.56,3.130717
82,2017-03-23 23:00:00,1.0,22.470499,5.1205,13.858001,21.396011,3.273951,12.1719055,0,0,44479.504,39697.742,0.0,0.0,0.0,0.0,6.4096174,21.599998,329.03632,19.18,3.3823807
83,2017-03-24 23:00:00,51.0,21.1705,8.4205,13.833,20.797367,6.6892376,12.947127,0,0,44659.42,38754.29,0.3,0.3,0.0,1.0,8.427383,28.8,300.69962,18.21,3.0324178
84,2017-03-25 23:00:00,61.0,13.870501,2.5205002,7.4788337,12.004868,-0.15087318,5.415465,0,0,44838.69,15751.521,6.9999995,6.9999995,0.0,10.0,13.584932,42.839996,30.893112,7.83,1.1740326
85,2017-03-26 23:00:00,3.0,12.4705,1.0705001,6.1642494,8.529868,-1.4911749,2.9681866,0,0,45017.19,41701.71,0.0,0.0,0.0,0.0,13.854155,45.0,32.878143,18.03,2.527486
86,2017-03-27 23:00:00,0.0,15.920501,0.92050016,8.141334,13.658613,-1.9677129,5.660116,0,0,45194.805,41878.094,0.0,0.0,0.0,0.0,8.209263,29.16,342.21603,21.18,3.1116962
87,2017-03-28 23:00:00,0.0,18.470499,2.5205002,10.18925,16.605993,-0.40607095,7.993873,0,0,45371.418,42019.88,0.0,0.0,0.0,0.0,9.085988,31.68,327.60864,21.25,3.366576
88,2017-03-29 23:00:00,3.0,18.2705,5.2205,11.841335,15.442942,2.659439,9.556345,0,0,45547.09,37615.0,0.0,0.0,0.0,0.0,15.2947035,48.96,10.728851,14.15,2.6604507
89,2017-03-30 23:00:00,3.0,19.2705,6.9705,12.541333,18.09505,5.1540375,11.006508,0,0,45723.055,42159.742,0.0,0.0,0.0,0.0,6.763786,23.039999,309.7187,21.38,3.453563
90,2017-03-31 23:00:00,1.0,22.0705,2.4705002,12.347584,21.288685,0.07341194,10.645379,0,0,45899.477,42229.492,0.0,0.0,0.0,0.0,8.12197,29.88,199.05775,21.21,3.719796
91,2017-04-01 23:00:00,53.0,21.5205,4.4205,12.357999,20.679024,2.3262854,10.692542,0,0,46076.242,42018.086,0.5,0.5,0.0,1.0,6.8399997,23.039999,176.71082,21.2,3.6375415
92,2017-04-02 23:00:00,2.0,20.970499,4.6205,12.966334,19.048958,2.5443,10.716125,0,0,46253.25,39600.0,0.0,0.0,0.0,0.0,8.654986,30.599998,78.36637,21.11,3.731717
93,2017-04-03 23:00:00,51.0,16.5205,7.6705,11.580918,14.946373,5.552682,9.656989,0,0,46430.387,36935.098,0.4,0.4,0.0,3.0,9.9571085,36.0,169.21582,16.68,2.7158613
94,2017-04-04 23:00:00,61.0,15.420501,6.8705006,10.072583,14.405676,4.8850927,8.846753,0,0,46607.543,22754.309,4.3,4.3,0.0,14.0,15.158522,44.28,205.3461,12.43,1.8923063
95,2017-04-05 23:00:00,53.0,13.2705,3.8705,8.566334,11.398952,1.6509814,6.7048264,0,0,46784.617,14063.077,4.2999997,4.2999997,0.0,12.0,12.413476,41.039997,4.0001597,9.34,1.5137622
96,2017-04-06 23:00:00,51.0,10.920501,4.1205,7.728834,7.2710896,1.4758863,4.923598,0,0,46961.48,12573.796,0.2,0.2,0.0,2.0,10.483357,36.0,341.30493,10.4,1.7637776
97,2017-04-07 23:00:00,51.0,14.670501,7.4705,10.0955,12.017481,5.6582365,8.235719,0,0,47138.04,10348.504,0.8000001,0.8000001,0.0,8.0,12.371645,40.32,354.9821,8.31,1.547019
98,2017-04-08 23:00:00,2.0,19.4205,6.2205,11.512166,18.140335,4.3350925,9.931767,0,0,47314.168,42858.707,0.0,0.0,0.0,0.0,10.163227,34.56,323.9725,21.09,3.4183643
99,2017-04-09 23:00:00,51.0,20.8205,5.4705,12.733001,20.338285,3.53543,11.517146,0,0,47489.746,43417.1,0.1,0.1,0.0,1.0,6.792466,25.919998,219.68547,22.33,3.6674364
100,2017-04-10 23:00:00,53.0,21.370499,5.7705,13.212167,20.425026,4.0294924,12.049136,0,0,47664.664,41960.684,2.6,2.6,0.0,10.0,10.308831,37.079998,325.61957,20.56,3.5631268
101,2017-04-11 23:00:00,53.0,17.5705,8.7205,12.5705,16.434631,7.028104,10.935609,0,0,47838.797,40364.707,0.90000004,0.90000004,0.0,3.0,9.885262,34.56,4.4185224,23.17,3.6242554
102,2017-04-12 23:00:00,2.0,20.5705,4.2705,13.441333,20.610304,2.2877064,12.217357,0,0,48012.016,42702.68,0.0,0.0,0.0,0.0,6.9153743,25.919998,217.56853,19.58,3.4229333
103,2017-04-13 23:00:00,2.0,19.370499,10.0205,14.21217,19.503754,8.854026,13.430099,0,0,48184.195,41603.63,0.0,0.0,0.0,0.0,5.4119864,25.919998,349.0114,21.03,3.4554236
104,2017-04-14 23:00:00,51.0,20.3205,6.6205006,13.622584,20.432833,5.1985188,12.904408,0,0,48355.22,40508.49,1.0,1.0,0.0,4.0,11.090103,38.16,201.91827,19.64,3.3689084
105,2017-04-15 23:00:00,63.0,13.8205,7.7205,9.972585,13.4535885,6.5328245,9.023153,0,0,48524.94,10538.44,18.1,18.1,0.0,17.0,11.159999,37.8,12.528784,7.41,1.2028052
106,2017-04-16 23:00:00,51.0,11.2205,3.6705003,8.23925,7.51293,1.1562128,5.687899,0,0,48693.24,28451.432,0.8000001,0.8000001,0.0,5.0,12.594856,40.68,22.080488,14.4,2.1623044
107,2017-04-17 23:00:00,75.0,15.7705,0.17050004,8.112166,14.599236,-2.4574041,5.8945765,0,0,48859.965,32039.594,16.3,11.599999,3.29,13.0,9.346143,37.8,318.3663,20.08,3.1303794
108,2017-04-18 23:00:00,75.0,7.7205,0.27050018,4.510083,3.628066,-3.0232053,1.5978786,0,0,49025.176,5341.306,18.800003,5.599999,9.239999,16.0,11.165805,36.0,358.17444,9.28,1.3727976
109,2017-04-19 23:00:00,73.0,6.9205,-3.8295,2.4600835,3.028304,-7.779172,-1.2436252,0,0,49190.06,28410.36,2.9999998,1.2,1.2600001,13.0,15.2947035,61.56,306.9971,12.88,1.6539961
110,2017-04-20 23:00:00,51.0,6.8705006,0.32050014,3.7225838,2.3682542,-3.1352975,-0.03064687,0,0,49354.76,24418.824,0.2,0.2,0.0,2.0,13.779114,43.56,16.305946,13.39,1.8639024
111,2017-04-21 23:00:00,3.0,11.620501,-3.4795,4.747584,9.741919,-6.996998,2.0129042,0,0,49519.168,34097.98,0.0,0.0,0.0,0.0,8.534353,29.16,191.20082,19.21,2.6198978
112,2017-04-22 23:00:00,53.0,8.5705,0.17050004,5.449667,6.4274454,-2.8916698,3.071025,0,0,49683.156,13455.842,2.4999998,2.4999998,0.0,10.0,7.289445,26.28,135.25467,8.52,1.2609735
113,2017-04-23 23:00:00,2.0,17.2705,-0.02949977,8.433,15.498631,-2.7156994,6.4348927,0,0,49846.6,45023.15,0.0,0.0,0.0,0.0,9.565437,29.16,216.62137,23.41,3.5653331
114,2017-04-24 23:00:00,1.0,18.8205,2.8205001,11.518417,15.732899,0.088932514,9.140344,0,0,50009.38,45884.42,0.0,0.0,0.0,0.0,17.0763,52.199997,199.19467,22.59,3.8288682
115,2017-04-25 23:00:00,3.0,20.4205,6.5205,12.98925,18.885237,4.3106823,11.233864,0,0,50171.363,43745.11,0.0,0.0,0.0,0.0,13.53236,43.199997,191.28624,23.26,3.9490888
116,2017-04-26 23:00:00,2.0,23.120499,8.5705,15.66425,21.485424,6.802603,14.162377,0,0,50332.42,45967.51,0.0,0.0,0.0,0.0,13.37825,43.56,177.84709,21.86,4.141601
117,2017-04-27 23:00:00,51.0,21.3205,10.2205,15.520501,20.300133,8.019221,13.822238,0,0,50492.42,43011.027,1.0,1.0,0.0,7.0,17.399586,58.679996,163.97406,19.83,3.7233543
118,2017-04-28 23:00:00,75.0,11.370501,4.8705,7.810085,10.462312,3.1415849,6.2099075,0,0,50651.227,0.0,21.899998,19.399998,1.75,14.0,8.707238,38.519997,42.04916,3.58,0.6760396
119,2017-04-29 23:00:00,3.0,16.3705,4.7205,9.676751,14.087637,3.0106206,7.9843907,0,0,50808.69,40530.51,0.0,0.0,0.0,0.0,10.594036,34.92,27.482416,19.04,2.8034987
120,2017-04-30 23:00:00,51.0,22.5205,7.0705004,14.383,22.35702,5.3696756,13.638806,0,0,50964.676,45933.094,0.4,0.4,0.0,3.0,8.714677,30.239998,224.51854,20.28,3.5656426
121,2017-05-01 23:00:00,2.0,23.620499,7.0205,15.347584,23.4789,5.4571943,14.753222,0,0,51119.04,46034.996,0.0,0.0,0.0,0.0,8.557102,28.8,318.1799,23.04,4.0732102
122,2017-05-02 23:00:00,3.0,22.970499,8.620501,15.791333,21.697277,7.4118986,14.985767,0,0,51271.62,35762.766,0.0,0.0,0.0,0.0,6.9247384,23.759998,229.64641,18.48,3.5170374
123,2017-05-03 23:00:00,51.0,22.6705,9.2705,15.505918,23.478458,7.9634247,15.088817,0,0,51422.277,37175.285,0.4,0.4,0.0,4.0,11.923557,34.56,262.52856,23.06,4.1547904
124,2017-05-04 23:00:00,61.0,17.220499,7.5205,12.287167,16.653412,5.887582,11.030476,0,0,51570.848,27088.701,4.4999995,4.4999995,0.0,8.0,13.746156,53.639996,219.75558,16.18,2.675846
125,2017-05-05 23:00:00,51.0,20.5705,7.3705006,13.989249,19.854275,5.8681784,13.131598,0,0,51717.168,29686.166,0.3,0.3,0.0,2.0,6.638072,24.84,208.46506,17.2,3.064085
126,2017-05-06 23:00:00,63.0,19.2705,10.7705,14.453835,18.741032,10.228325,14.369328,0,0,51861.08,31401.814,12.300001,12.300001,0.0,19.0,7.7879906,46.44,16.476948,14.28,2.497573
